TokenID,coconut,citrus,fish,tobacco,cotton,pig,wood,sugarcane,grain,meat,coconut liquor,crate-packed citrus,crate-packed coconuts,barrel-packed fish,barrel-packed meat,bags,bag-packed tobacco,bag-packed grain,bag-packed cotton,bag-packed sugarcane,clay,bricks,planks,crates,barrels,wild game,stone
568,3.25,3.25,2,0.6667,0.8,0.1333,1.125,0.0667,0.1,1.425,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0.0813,2.25,0.35,0.25,0.1062,0,0
569,0.25,0.25,3,0.6333,1,0.1667,1.025,0,0,1.025,1.0833,2.75,2.75,0.9167,0.9167,0.025,1.9167,1.9167,1.9167,1.9167,0,0.25,0.35,0.0278,0.0813,0.65,0
570,4.5,4.5,2.5,0.6,0.8,0.1333,0.2,0,0,0,2.8333,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
571,2.75,2.75,1,0.6,0.8,0.1333,0.15,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
572,4.25,4.25,2,0.6,0.8,0.1333,0.1833,0,0,0,1.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
573,8,8,10.5,0.9,2.2,0.3667,0.7,0.1667,0.25,1,1.6667,9.5,9.5,3.1667,3.1667,0.4,2.1667,2.1667,2.1667,2.1667,0.15,4,0.5,0.4444,0.125,0,0
574,2.25,2.25,4.5,0.7667,1.8,0.3,0.0833,0,0,0,2.4167,6.75,6.75,2.25,2.25,0.225,1.9167,1.9167,1.9167,1.9167,0,2.25,0,0,0,1.65,0
575,3.5,3.5,2.5,0.8333,1,0.1667,0.45,0.2,0.3,0,2.1667,6,6,2,2,0.35,1.6667,1.6667,1.6667,3.3333,0,3.5,0,0,0,1.4,0
576,2.75,2.75,1.5,0.7333,0.9,0.4,0.1833,0,0,0,1.25,4.75,4.75,1.5833,1.5833,0.275,1.5833,3.1667,1.5833,3.1667,0,2.75,0,0,0,0,0
577,2.5,2.5,1.5,0.8,0.8,0.1333,0.15,0.2,0.3,0,1.5,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,3,0,2.5,0,0.8333,0.45,0,0.1125
578,4.25,4.25,3.5,0.6,0.8,0.1333,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
579,3.25,3.25,2.5,0.6667,1.2,0.2,0.1833,0,0,0,1.4167,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
580,6,6,4,0.8667,1.2,0.2,0.5,0.3,0.45,0,1.6667,7,7,2.3333,2.3333,0.4,2,2,2,4,0,4,0,1.3333,0.5,0,0.175
581,2.5,2.5,1,0.6,0.8,0.1333,0.1333,0,0,0,1.5,4.5,4.5,1.5,1.5,0.25,1.1667,1.1667,1.1667,1.1667,0,2.5,0,0,0,0,0
582,2.25,2.25,1,0.6,0.8,0.1333,0.1833,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
583,6,6,5.5,1.1667,1.4,0.1667,0.1333,0,0,0,2,6.5,6.5,2.1667,2.1667,0.4,1.1667,1.1667,1.1667,1.1667,0.2,6,0,0,0,1.7,0
584,3.25,3.25,2,0.9333,1.05,0.2,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,2.1667,1.0833,1.0833,0.2562,4.25,0,0,0,0,0
585,4,4,4,1.2667,1.6,0.2667,0.2333,1.0667,1.6,0,2.3333,8,8,2.6667,2.6667,0.4,2.3333,2.3333,2.3333,2.3333,0,4,0,1.3333,0.7,0,0.125
586,2.25,2.25,3.5,0.8333,1.4,0.2333,0.0833,0.2,0.3,0,2.0833,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,0,0
587,4,4,2.5,0.6667,1.2,0.2,0.2,0,0,0,1.6667,7,7,2.3333,2.3333,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,1.4,0
588,5,5,5,0.6667,1.2,0.2,0.1,0,0,0,2.3333,5,5,1.6667,1.6667,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
589,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,3,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
590,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
591,3.25,3.25,3.5,0.5333,0.4,0.0667,0.2833,0,0,0,1.75,2.25,2.25,0.75,0.75,0.125,2.0833,2.0833,2.0833,2.0833,0,1.25,0,0,0,0,0
592,4,4,3.5,0.8333,1.4,0.2333,0.2333,0.2,0.3,0,2.6667,7.5,7.5,2.5,2.5,0.4,2.1667,2.1667,2.1667,2.1667,0,4,0,0,0,0,0
593,2.5,2.5,1.5,0.6,0.8,0.1333,0.1667,0,0,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,1.5,0,2.5,0,0,0,1.3,0
594,4,4,3.5,0.6667,1.2,0.2,0.1333,0,0,0,1.6667,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
595,2,2,1.5,0.6,0.8,0.1333,1,0,0,1,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0.4,0.2222,0.075,0.7,0
596,3.75,3.75,1.5,0.6,0.8,0.1333,0.2167,0,0,0,3.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
597,0,0,1.5,1.0667,0.4,0.0667,1,0.2667,0.4,1,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0.3,0,0.05,0,0
598,3.75,3.75,3,1.2333,1.4,0.2333,0.2167,0.8,1.2,0.475,2.9167,7.25,7.25,2.4167,2.4167,0.375,12.5,2.0833,4.1667,2.0833,0.0938,3.75,0,0,0,0,0
599,3.25,3.25,3.5,0.7333,1.2,0.2,0.15,0.1,0.15,0.325,2.0833,5.25,5.25,1.75,1.75,0.225,10.5,1.75,3.5,1.75,0.1062,2.25,0,0,0,0,0
600,4.25,4.25,5,0.7333,1.6,0.2667,0.15,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.225,1.75,1.75,1.75,1.75,0,2.25,0,0,0,1.35,0
601,6.25,6.25,6,0.6667,1.2,0.2,0.15,0,0,0,1.75,7.25,7.25,2.4167,2.4167,0.425,1.4167,1.4167,1.4167,1.4167,0,4.25,0,0,0,2.05,0
602,2,2,1.5,1.2,1.2,0.2,0.1667,0.8,1.2,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
603,2.75,2.75,1.5,0.8,1.2,0.2,0.2167,0.2,0.3,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
604,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
605,2.5,2.5,5,0.8,2,0.3333,0.1333,0,0,0,2.5,7.5,7.5,2.5,2.5,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0.8333,0.75,0,0.0875
606,2.25,2.25,3.5,0.6,0.4,0.0667,0.15,0.0333,0.05,0.525,0.75,1.25,1.25,0.4167,0.4167,0.025,8.5,1.4167,2.8333,1.4167,0.1563,0.25,0,0,0,0,0
607,6.25,6.25,7,0.8333,2.2,0.3667,0.2167,0,0,0,2.0833,9.75,9.75,3.25,3.25,0.425,2.5833,2.5833,2.5833,2.5833,0,4.25,0,0,0,1.15,0
608,3,3,3,0.8333,1.4,0.2333,0.1667,0.2,0.3,0,2.3333,6.5,6.5,2.1667,2.1667,0.3,1.8333,1.8333,1.8333,1.8333,0,3,0,0,0,0,0
609,3.75,3.75,4,0.7,1.4,0.2333,0.1833,0,0,0,1.5833,6.25,6.25,2.0833,2.0833,0.275,2.0833,2.0833,2.0833,2.0833,0,2.75,0,0,0,0,0
610,3.75,3.75,4,0.7667,1.8,0.3,0.2167,0,0,0,2.9167,8.25,8.25,2.75,2.75,0.375,2.4167,2.4167,2.4167,2.4167,0,3.75,0,0,0,1.25,0
611,2.25,2.25,5.5,0.9,2.6,0.4333,0.15,0,0,0,2.75,8.75,8.75,2.9167,2.9167,0.225,2.5833,2.5833,2.5833,2.5833,0,2.25,0,0.75,0.825,0,0.0813
612,2,2,1,0.6,0.8,0.1333,1.1,0,0,1.1,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0.3,0.2222,0.1,0,0
613,4.5,4.5,6,0.9333,2.4,0.4,0.2667,0.2,0.3,0.55,3.1667,10.5,10.5,3.5,3.5,0.45,3.1667,3.1667,3.1667,3.1667,0.1125,4.5,0,0,0,0,0
614,3,3,2.5,0.6667,1.2,0.2,0.1333,0,0,0,2.3333,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
615,4.25,4.25,2,0.6,0.8,0.1333,0.25,0,0,0,2.4167,6.25,6.25,2.0833,2.0833,0.425,1.75,1.75,1.75,1.75,0,4.25,0,0,0,0,0
616,3,3,2,0.6,0.8,0.1333,0.1667,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,1.6,0
617,3,3,3,0.8333,1.5,0.5,0.2,0,0,0,1.3333,6.5,6.5,2.1667,2.1667,0.3,2.1667,4.3333,2.1667,4.3333,0,3,0,0,0,1.4,0
618,4.5,4.5,2.5,0.6,0.8,0.1333,0.2,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
619,2.25,2.25,3,0.8667,1.6,0.2667,0.15,0.2667,0.4,0,1.0833,6.25,6.25,2.0833,2.0833,0.225,1.75,1.75,1.75,1.75,0,2.25,0,0,0,0,0
620,3.25,3.25,2.5,1.1667,1,0.1667,0.1833,0.5333,0.8,0,1.75,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0,3.25,0,0,0,0,0
621,5.75,5.75,4.5,0.6333,1,0.1667,0.1833,0,0,0,1.9167,7.25,7.25,2.4167,2.4167,0.475,1.4167,1.4167,1.4167,1.4167,0,4.75,0,0,0,1.55,0
622,1.75,1.75,2.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,1.35,0
623,3.25,3.25,2,0.6,0.8,0.1333,0.15,0,0,0,2.4167,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,1.95,0
624,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1.6667,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
625,0,0,1.5,0.5333,0.4,0.0667,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
626,3.25,3.25,5,0.8667,2,0.3333,0.15,0.1667,0.25,0.325,2.0833,8.25,8.25,2.75,2.75,0.325,2.4167,2.4167,2.4167,2.4167,0.0813,3.25,0,0,0,0,0
627,4.5,4.5,4.5,0.6333,1,0.1667,0.1,0,0,0,1.8333,5,5,1.6667,1.6667,0.25,1.3333,1.3333,1.3333,1.3333,0,2.5,0,0,0,1.7,0
628,3.5,3.5,4,0.9,1.5,0.5,0.1667,0.1667,0.25,0.55,1.5,6,6,2,2,0.25,12,4,4,4,0.1125,2.5,0,0,0,0,0
629,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
630,3.75,3.75,2.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
631,2.75,2.75,1.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
632,3.75,3.75,2.5,0.6667,1.2,0.2,0.2167,0,0,0,2.25,6.75,6.75,2.25,2.25,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,1.35,0
633,6,6,5.5,0.6667,1.2,0.2,0.1667,0,0,0,2,6,6,2,2,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
634,4.75,4.75,1.5,1.1333,0.8,0.1333,0.2833,0.5333,0.8,0,2.5833,6.75,6.75,2.25,2.25,0.475,1.9167,1.9167,1.9167,1.9167,0,4.75,0,0,0,0,0
635,3.75,3.75,1.5,0.6,0.8,0.1333,0.2167,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
636,2,2,1.5,0.8,1.3,0.4667,0.2333,0,0,0,1,5,5,1.6667,1.6667,0.2,2.3333,4.6667,2.3333,4.6667,0,2,0,0,0,0,0
637,3.25,3.25,2.5,0.8,1.2,0.2,0.2167,0.2,0.3,0,1.75,6.25,6.25,2.0833,2.0833,0.325,2.0833,2.0833,2.0833,2.0833,0,3.25,0,1.0833,0.525,0,0.1313
638,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
639,0,0,1.5,0.5333,0.4,0.0667,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
640,4.75,4.75,2.5,0.7667,1,0.1667,0.2833,0.1333,0.2,0,2.5833,7.25,7.25,2.4167,2.4167,0.475,2.0833,2.0833,2.0833,2.0833,0,4.75,0,0,0,1.35,0
641,4.25,4.25,3.5,0.6667,1.2,0.2,0.1833,0,0,0,1.75,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
642,3.5,3.5,2,0.6333,1,0.1667,0.2333,0,0,0,1.8333,6,6,2,2,0.35,2,2,2,2,0,3.5,0,1.1667,0.55,1.3,0.1375
643,3,3,2.5,0.8,1.3,0.4667,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,2.6667,1.3333,2.6667,0,3,0,0,0,0,0
644,5,5,5,0.6,0.8,0.1333,0.0667,0,0,0,1.3333,5,5,1.6667,1.6667,0.3,0.6667,0.6667,0.6667,0.6667,0,3,0,0,0,1.5,0
645,3,3,4,1.0333,1.65,0.3,0.1333,0,0,0,1,5.5,5.5,1.8333,1.8333,0.2,1.8333,3.6667,1.8333,1.8333,0.275,4,0,0,0,0,0
646,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0.95,0
647,4.5,4.5,3.5,0.6667,1.2,0.2,0.2,0,0,0,1.1667,5.5,5.5,1.8333,1.8333,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0,0,0,0
648,3,3,2.5,0.6333,1,0.1667,0.1667,0,0,0,1.6667,5.5,5.5,1.8333,1.8333,0.3,1.5,1.5,1.5,1.5,0,3,0,1,0.5,0,0.1
649,2.5,2.5,1.5,0.6667,1.2,0.2,0.2667,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.25,2.5,2.5,2.5,2.5,0,2.5,0,0,0,0,0
650,3,3,4,0.7667,1.8,0.3,0.1333,0,0,0,1.3333,7.5,7.5,2.5,2.5,0.3,1.8333,1.8333,1.8333,1.8333,0,3,0,0,0,0,0
651,2.25,2.25,1.5,0.7333,0.8,0.1333,0.15,0.1333,0.2,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
652,2.5,2.5,1.5,0.6,0.8,0.1333,0.1667,0,0,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,1.5,0,2.5,0,0,0,1.3,0
653,3.25,3.25,4,0.8333,1.8,0.3,0.1833,0.1333,0.2,0.225,2.4167,7.75,7.75,2.5833,2.5833,0.325,2.25,2.25,2.25,2.25,0.0813,3.25,0,0,0,0,0
654,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
655,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,1.05,0
656,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
657,3,3,2.5,1.2333,1.4,0.2333,0.2,0.8,1.2,0,1.3333,6.5,6.5,2.1667,2.1667,0.3,1.8333,1.8333,1.8333,1.8333,0,3,0,1,0.4,0,0.1
658,3,3,1,0.6,0.8,0.1333,0.2333,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
659,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
660,2.25,2.25,3,0.7667,1.8,0.3,0.1833,0,0,0,1.4167,6.75,6.75,2.25,2.25,0.225,2.5833,2.5833,2.5833,2.5833,0,2.25,0,0,0,0,0
661,4,4,2.5,0.9333,1.05,0.2,0.2,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.6667,3.3333,1.6667,1.6667,0.3,5,0,0,0,0,0
662,6.75,6.75,9,0.8,2,0.3333,0.1167,0,0,0,2.25,8.75,8.75,2.9167,2.9167,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,0,0
663,4,4,2.5,0.6,0.8,0.1333,0.2,0,0,0,1.3333,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,1.1,0
664,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
665,2.25,2.25,3.5,0.8333,1.5,0.2333,0.0833,0,0,0,2.0833,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0.0813,2.25,0,0,0,0,0.2313
666,3.25,3.25,4,0.9,1.9,0.5667,0.15,0,0,0,1.4167,7.75,7.75,2.5833,2.5833,0.325,1.9167,3.8333,1.9167,3.8333,0,3.25,0,0,0,0,0
667,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1.6667,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
668,3,3,2.5,0.6667,1.2,0.2,0.2,0,0,0,1,6,6,2,2,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
669,5,5,3.5,0.7333,0.8,0.1333,0.1667,0.1333,0.2,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
670,3.75,3.75,1.5,0.6,0.8,0.1333,0.2833,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0,0,0,0,0
671,3.5,3.5,2.5,0.6667,1.2,0.2,0.1667,0,0,0,1.5,6.5,6.5,2.1667,2.1667,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
672,2,2,2.5,0.7,1.4,0.2333,0.1333,0,0,0,1,5.5,5.5,1.8333,1.8333,0.2,1.5,1.5,1.5,1.5,0,2,0,0,0,1.3,0
673,2.75,2.75,4,0.8667,2,0.3333,0.1833,0.1667,0.25,0.575,1.5833,7.75,7.75,2.5833,2.5833,0.275,13.5,2.25,4.5,2.25,0.0688,2.75,0,0.9167,0.475,0,0.0938
674,3.25,3.25,2.5,0.7,1,0.1667,0.15,0.0667,0.1,0.325,4.4167,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0.0813,3.25,0,0,0,0,0
675,2,2,2.5,0.7667,1.4,0.2333,0.1,0.1,0.15,0.6,2,5.5,5.5,1.8333,1.8333,0.2,9,1.5,3,1.5,0.05,2,0,0,0,0,0
676,3,3,5.5,0.8333,2.2,0.3667,0.1667,0,0,0,2.6667,8.5,8.5,2.8333,2.8333,0.3,2.5,2.5,2.5,2.5,0,3,0,0,0,0,0
677,2.75,2.75,1.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
678,3.75,3.75,2.5,1.1667,1.4,0.1667,0.2167,0,0,0,1.9167,6.25,6.25,2.0833,2.0833,0.375,1.75,1.75,1.75,1.75,0.1938,5.75,0,0,0,0,0
679,4.5,4.5,4,0.6667,1.2,0.2,0.2,0,0,0,1.8333,6.5,6.5,2.1667,2.1667,0.35,1.8333,1.8333,1.8333,1.8333,0,3.5,0,0,0,1.5,0
680,2,2,1.5,0.9333,1.05,0.2,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,2.6667,1.3333,1.3333,0.25,4,0,0,0,1.2,0
681,3.75,3.75,3.5,0.8333,1.4,0.2333,0.1833,0.2,0.3,0,1.25,6.25,6.25,2.0833,2.0833,0.275,1.75,1.75,1.75,1.75,0,2.75,0,0,0,1.05,0
682,2,2,1.5,0.8,1.3,0.4667,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,4,2,4,0,2,0,0,0,0,0
683,3.25,3.25,3.5,0.8333,1.5,0.2333,0.1833,0,0,0,1.75,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0.1062,3.25,0,0,0,0,0.2562
684,4,4,1.5,0.6,0.8,0.1333,0.2333,0,0,0,2.3333,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
685,4,4,5,0.8333,1.8,0.3,0.1333,0.1333,0.2,0.5,1.3333,7.5,7.5,2.5,2.5,0.3,11,1.8333,3.6667,1.8333,0.075,3,0,0,0,0,0
686,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
687,3.75,3.75,3.5,0.7333,1.6,0.2667,0.25,0,0,0,1.5833,7.75,7.75,2.5833,2.5833,0.375,2.25,2.25,2.25,2.25,0,3.75,0,0,0,1.35,0
688,4,4,3.5,0.7,1.4,0.2333,0.2,0,0,0,1.3333,6.5,6.5,2.1667,2.1667,0.3,1.8333,1.8333,1.8333,1.8333,0,3,0,0,0,0,0
689,3.75,3.75,1.5,0.6667,0.8,0.1333,0.2167,0.0667,0.1,0.475,2.25,5.75,5.75,1.9167,1.9167,0.375,9.5,1.5833,3.1667,1.5833,0.0938,3.75,0,0,0,1.25,0
690,3.25,3.25,1.5,0.6667,0.8,0.1333,0.1833,0.0667,0.1,0.425,2.4167,5.25,5.25,1.75,1.75,0.325,8.5,1.4167,2.8333,1.4167,0.0813,3.25,0,0,0,0,0
691,3,3,1,0.6,0.8,0.1333,0.1667,0,0,0,2.6667,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
692,2.25,2.25,3,1.0667,1.85,0.3333,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.225,1.75,3.5,1.75,1.75,0.2313,4.25,0,0,0,0,0
693,2.75,2.75,1,0.9333,1.05,0.2,0.15,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,2.5,1.25,1.25,0.2437,4.75,0,0,0,0,0
694,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
695,2.75,2.75,2,0.6,0.8,0.1333,0.1167,0,0,0,3.25,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
696,5.25,5.25,3.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,1.05,0
697,4,4,4.5,0.6667,1.2,0.2,0.1333,0,0,0,1.6667,5,5,1.6667,1.6667,0.2,1.6667,1.6667,1.6667,1.6667,0,2,0,0,0,0,0
698,3.25,3.25,1.5,0.7333,0.8,0.1333,0.1833,0.1333,0.2,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
699,0.25,0.25,1.5,0.5333,0.4,0.0667,0.2167,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.75,1.75,1.75,1.75,0,0.25,0,0,0,1.25,0
700,3.5,3.5,2,0.8,0.8,0.1333,0.45,0.2,0.3,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,3,0,3.5,0,0,0,0,0
701,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0.95,0
702,3,3,1.5,0.7333,0.9,0.4,0.1667,0,0,0,2.3333,5,5,1.6667,1.6667,0.3,1.3333,2.6667,1.3333,2.6667,0,3,0,0,0,0,0
703,4.25,4.25,4.5,0.7,1.4,0.2333,0.1167,0,0,0,1.4167,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,0,0
704,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,1.45,0
705,3.75,3.75,3.5,0.6667,1.2,0.2,0.875,0,0,0.875,1.5833,5.75,5.75,1.9167,1.9167,0.275,1.9167,1.9167,1.9167,1.9167,0,2.75,0.55,0.3056,0.1187,0,0
706,2.25,2.25,2.5,0.8333,1.4,0.2333,0.15,0.2,0.3,0,1.75,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,0,0
707,4,4,4,0.7,1.4,0.2333,0.1667,0,0,0,2.6667,6.5,6.5,2.1667,2.1667,0.3,1.8333,1.8333,1.8333,1.8333,0,3,0,0,0,0,0
708,2.5,2.5,3.5,0.7667,1.8,0.3,0.1333,0,0,0,2.5,7,7,2.3333,2.3333,0.25,2,2,2,2,0,2.5,0,0,0,0,0
709,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
